customer_id,age,gender,province,estimated_income,tenure_months,num_products,has_checking,has_savings,has_credit_card,has_mortgage,has_personal_loan,has_investment,checking_balance,savings_balance,total_balance,transactions_per_month,avg_transaction_amount,num_deposits_3m,num_withdrawals_3m,has_direct_deposit,credit_limit,credit_utilization,overdraft_fees_12m,monthly_fees_12m,total_fees_12m,fee_waiver,complaints_12m,complaints_resolved,support_calls_12m,uses_mobile_app,uses_online_banking,mobile_logins_month,online_logins_month,paperless,credit_score,has_relationship_manager,months_since_last_product,campaigns_received_12m,campaigns_responded,churned,tenure_years,is_new_customer,is_established,is_loyal,product_diversity,products_per_tenure_year,has_lending,cross_sell_depth,log_total_balance,log_checking_balance,is_high_balance,is_low_balance,savings_ratio,balance_per_product,transaction_intensity,deposit_withdrawal_ratio,is_inactive,is_highly_active,net_transaction_flow,high_cc_utilization,low_cc_utilization,credit_to_balance,fee_burden_ratio,is_high_fee_payer,complaint_resolution_rate,service_friction,unresolved_complaints,total_digital_logins,digital_adoption,is_mobile_first,digitally_disengaged,recent_product_purchase,stale_relationship,campaign_response_rate,customer_value_score,relationship_depth,churn_risk_signals,retention_anchors,net_retention_score,province_encoded,income_encoded,gender_F,gender_M,gender_Other
CUST_008697,80,M,ON,<30K,4,3,1,1,0,1,0,0,7639.21,330.96,7970.18,24,18.57,9,12,0,0,0.0,0,0.0,0.0,0,0,0,1,1,1,11,6,0,597.0,0,77,3,0,0,0.3333333333333333,1,0,0,3,2.25,1,2,8.983587816032196,8.941180368693804,0,0,0.04152478363098449,2656.726666666667,445.68,0.75,0,0,-3,0,1,0.0,0.0,0,1.0,0.0,0,17,2,1,0,0,1,0.0,3.4950763448096587,6,3,3,0,6,0,False,True,False
CUST_008698,23,M,NB,30K-50K,28,2,1,0,1,0,0,0,495.53,0.0,495.53,30,10.0,3,13,1,15000,0.159,270,0.0,270.0,0,0,0,2,1,1,10,2,1,676.0,0,18,3,0,0,2.3333333333333335,0,0,0,2,0.6,0,1,6.207643904620559,6.207643904620559,0,1,0.0,247.765,300.0,0.23076923076923078,0,0,-10,0,1,10.0,54.48711480636894,1,1.0,1.5,0,12,3,1,0,0,0,0.0,2.812293171386168,7,2,2,0,3,1,False,True,False
CUST_008699,43,F,NL,50K-75K,9,3,1,0,1,0,1,0,1958.38,0.0,1958.38,24,81.15,9,14,1,5000,0.1932,45,0.0,45.0,0,0,0,2,0,1,0,14,1,636.0,0,12,4,1,1,0.75,1,0,0,3,1.7142857142857142,1,2,7.58038337565216,7.58038337565216,0,0,0.0,652.7933333333334,1947.6000000000001,0.6428571428571429,0,0,-5,0,1,2.5531306488015604,2.2978175839214043,0,1.0,0.0,0,14,2,0,0,1,0,0.25,3.336615012695648,9,1,3,2,4,2,True,False,False
CUST_008700,27,F,QC,50K-75K,111,3,1,1,1,0,0,0,14773.98,8135.7,22909.68,21,20.48,8,11,1,15000,0.5514,45,131.4,176.4,0,0,0,3,1,1,17,8,0,639.0,0,59,8,1,0,9.25,0,1,1,3,0.2926829268292683,0,2,10.039358456368909,9.60069048863548,0,0,0.3551206302314131,7636.56,430.08,0.7272727272727273,0,0,-3,0,0,0.6547450684601444,0.7699802005091297,0,1.0,0.0,0,25,2,1,0,0,1,0.125,5.1993075369106725,10,1,4,3,8,2,True,False,False
CUST_008701,68,F,ON,30K-50K,155,3,1,0,1,1,0,0,7006.04,0.0,7006.04,22,259.91,9,21,0,5000,0.0891,45,0.0,45.0,0,0,0,1,1,0,15,0,1,755.0,0,1,1,0,0,12.916666666666666,0,1,1,3,0.2155688622754491,1,2,8.854670636931377,8.854670636931377,0,0,0.0,2335.346666666667,5718.02,0.42857142857142855,0,0,-12,0,1,0.713669919098378,0.6423029271885402,0,1.0,0.0,0,15,2,1,0,1,0,0.0,5.343901191079413,7,1,4,3,6,1,True,False,False
CUST_008702,36,M,ON,<30K,66,3,1,0,1,1,0,0,1037.64,0.0,1037.64,25,59.96,5,17,1,5000,0.1502,45,131.4,176.4,1,1,1,1,1,1,15,7,0,591.0,0,27,4,0,0,5.5,0,1,1,3,0.46153846153846156,1,2,6.945667444051998,6.945667444051998,0,0,0.0,345.88000000000005,1499.0,0.29411764705882354,0,0,-12,0,1,4.818626884083111,17.000115647045217,0,1.0,2.0,0,22,2,1,0,0,0,0.0,3.858700233215599,10,1,5,4,6,0,False,True,False
CUST_008703,23,F,BC,30K-50K,6,3,1,1,1,0,0,0,8785.78,26321.28,35107.06,25,71.14,5,16,1,15000,0.1072,90,203.4,293.4,0,0,0,2,1,0,17,0,0,635.0,0,15,4,1,0,0.5,1,0,0,3,2.0,0,2,10.466186012722739,9.081003598195956,0,0,0.7497432140429874,11702.353333333333,1778.5,0.3125,0,0,-11,0,1,0.4272644875418221,0.8357293376318039,1,1.0,1.5,0,17,1,1,0,0,0,0.25,4.014855803816822,9,2,3,1,1,1,True,False,False
CUST_008704,54,F,QC,75K-100K,25,3,1,0,1,1,0,0,1063.07,0.0,1063.07,26,29.54,10,13,0,2500,0.7326,0,0.0,0.0,0,0,0,3,1,1,13,5,1,606.0,0,19,2,0,0,2.0833333333333335,0,0,0,3,0.9729729729729729,1,2,6.969856457211241,6.969856457211241,0,0,0.0,354.3566666666666,768.04,0.7692307692307693,0,0,-3,1,0,2.3516795695485717,0.0,0,1.0,0.0,0,18,3,1,0,0,0,0.0,3.1534569371633725,6,1,3,2,8,3,True,False,False
CUST_008705,71,M,ON,50K-75K,200,4,1,1,1,0,0,1,21440.6,4547.24,25987.84,26,537.48,7,18,1,15000,0.2081,0,59.4,59.4,1,0,0,2,0,1,0,10,1,659.0,0,12,2,0,0,16.666666666666668,0,1,1,4,0.22641509433962262,0,3,10.165422494088492,9.973088239265964,0,0,0.17497568093385213,6496.96,13974.48,0.3888888888888889,0,0,-11,0,1,0.5771930256612323,0.228568438161848,0,1.0,0.0,0,10,2,0,0,1,0,0.0,6.549626748226548,12,0,3,3,6,2,False,True,False
CUST_008706,54,M,ON,30K-50K,8,4,1,1,1,0,0,1,1003.22,254.63,1257.85,17,46.52,7,12,1,10000,0.3825,45,131.4,176.4,1,1,1,3,1,1,8,9,0,776.0,0,8,0,0,0,0.6666666666666666,1,0,0,4,2.4000000000000004,0,3,7.137953884770024,6.911966399753601,0,0,0.20243272250268315,314.4625,790.84,0.5833333333333334,0,0,-5,0,0,7.950073538180229,14.023929721349923,0,1.0,2.0,0,17,2,0,0,1,0,0.0,3.2413861654310074,11,2,3,1,6,1,False,True,False
CUST_008707,48,F,ON,30K-50K,48,3,1,0,1,1,0,0,17674.92,0.0,17674.92,25,71.78,10,15,0,5000,0.3144,90,0.0,90.0,1,0,0,3,0,1,0,9,0,844.0,0,23,8,0,0,4.0,0,1,0,3,0.6,1,2,9.779958540329549,9.779958540329549,0,0,0.0,5891.639999999999,1794.5,0.6666666666666666,0,0,-5,0,0,0.282886711792755,0.5091960812269589,0,1.0,0.0,0,9,1,0,0,0,0,0.0,4.283987562098865,7,1,3,2,6,1,True,False,False
CUST_008708,51,F,BC,50K-75K,26,2,1,0,1,0,0,0,876.69,0.0,876.69,27,90.63,12,9,1,5000,0.2748,135,131.4,266.4,1,0,0,0,0,0,0,0,1,698.0,0,22,7,0,0,2.1666666666666665,0,0,0,2,0.6315789473684211,0,1,6.77729345611856,6.77729345611856,0,1,0.0,438.345,2447.0099999999998,1.3333333333333333,0,0,3,0,1,5.703270255164311,30.387023919515443,1,1.0,1.5,0,0,1,0,1,0,0,0.0,2.958188036835568,7,3,1,-2,1,2,True,False,False
CUST_008709,66,M,MB,30K-50K,360,3,1,1,1,0,0,0,10788.73,604.78,11393.51,33,37.03,9,14,1,10000,0.0667,135,203.4,338.4,0,0,0,3,1,0,10,0,0,687.0,0,11,1,0,0,30.0,0,1,1,3,0.0967741935483871,0,2,9.340886939438835,9.286350034769494,0,0,0.053081096167906114,3797.8366666666666,1221.99,0.6428571428571429,0,1,-5,0,1,0.8776926513427381,2.9701119321438254,1,1.0,1.5,0,10,1,1,0,1,0,0.0,8.102266081831651,10,1,4,3,2,1,False,True,False
CUST_008710,31,F,ON,75K-100K,20,3,1,0,1,1,0,0,7438.35,0.0,7438.35,19,27.61,4,20,0,10000,0.186,90,360.0,450.0,0,1,1,1,0,1,0,4,1,684.0,0,0,5,0,0,1.6666666666666667,0,0,0,3,1.1249999999999998,1,2,8.914538758419145,8.914538758419145,0,0,0.0,2479.4500000000003,524.59,0.2,0,0,-16,0,1,1.344384171220768,6.049728770493456,1,1.0,3.5,0,4,2,0,0,1,0,0.0,3.674361627525743,6,3,2,-1,6,3,True,False,False
CUST_008711,43,F,ON,>150K,2,3,1,0,1,0,0,1,1050.49,0.0,1050.49,26,40.26,11,8,0,1000,0.1568,45,131.4,176.4,0,0,0,0,1,1,11,9,0,683.0,0,3,3,1,1,0.16666666666666666,1,0,0,3,2.571428571428571,0,2,6.957963484874042,6.957963484874042,0,0,0.0,350.16333333333336,1046.76,1.375,0,0,3,0,1,0.9519367152471704,16.792163656960085,0,1.0,0.0,0,20,2,1,0,1,0,0.3333333333333333,2.7123890454622126,6,2,2,0,6,5,True,False,False
CUST_008712,38,F,QC,<30K,72,2,1,0,0,1,0,0,49071.43,0.0,49071.43,24,100.61,9,22,1,0,0.0,0,131.4,131.4,0,0,0,4,1,0,13,0,0,649.0,0,2,2,0,0,6.0,0,1,1,2,0.2857142857142857,1,1,10.801052648950137,10.801052648950137,0,0,0.0,24535.715,2414.64,0.4090909090909091,0,0,-13,0,1,0.0,0.2677729179687651,0,1.0,0.0,0,13,1,1,0,1,0,0.0,4.8903157946850415,8,0,4,4,8,0,True,False,False
CUST_008713,27,M,QC,30K-50K,23,3,1,1,0,1,0,0,380.79,108595.32,108976.11,18,160.73,5,11,0,0,0.0,0,59.4,59.4,1,1,1,1,1,0,12,0,1,735.0,1,52,5,0,0,1.9166666666666667,0,0,0,3,1.0285714285714285,1,2,11.598893139158193,5.944870719225222,1,0,0.9965057479111706,36325.37,2893.14,0.45454545454545453,0,0,-6,0,1,0.0,0.05450735945704063,0,1.0,2.0,0,12,2,1,0,0,1,0.0,4.5171679417474575,8,3,5,2,8,1,False,True,False
CUST_008714,40,F,QC,30K-50K,64,2,1,1,0,0,0,0,1827.55,24017.93,25845.49,27,16.14,8,12,1,0,0.0,90,203.4,293.4,1,1,1,6,0,0,0,0,0,687.0,0,7,5,0,1,5.333333333333333,0,1,1,2,0.31578947368421056,0,1,10.15993008735161,7.5112785820337304,0,0,0.9292890171554108,12922.745,435.78000000000003,0.6666666666666666,0,0,-4,0,1,0.0,1.1352077286985078,1,1.0,3.5,0,0,0,0,1,1,0,0.0,4.447979026205483,8,3,2,-1,8,1,True,False,False
CUST_008715,61,M,QC,50K-75K,6,5,1,1,1,0,1,1,667.75,5333.84,6001.59,25,78.24,10,12,0,10000,0.1134,0,203.4,203.4,0,0,0,5,1,0,12,0,1,614.0,0,24,0,0,0,0.5,1,0,0,5,3.3333333333333335,1,4,8.699946321735606,6.505410298210216,0,0,0.8887378178116132,1200.318,1955.9999999999998,0.8333333333333334,0,0,-2,0,1,1.6662251170106588,3.38910188799968,1,1.0,1.5,0,12,2,1,0,0,0,0.0,3.834983896520682,10,3,3,0,8,2,False,True,False
CUST_008716,53,F,ON,<30K,44,4,1,1,1,1,0,0,4637.82,60196.26,64834.08,30,17.28,16,8,0,5000,0.4002,45,0.0,45.0,1,0,0,5,1,1,16,9,0,776.0,0,26,3,1,0,3.6666666666666665,0,1,0,4,0.8571428571428572,1,3,11.079602093883665,8.442215302533114,0,0,0.928466325117901,16208.52,518.4000000000001,2.0,0,0,8,0,0,0.07711993445422531,0.06940794100880278,0,1.0,0.0,0,25,2,1,0,0,0,0.3333333333333333,4.823880628165099,9,1,4,3,6,0,True,False,False
CUST_008717,54,F,BC,50K-75K,28,3,1,0,1,0,0,1,4691.87,0.0,4691.87,28,220.99,8,10,1,2500,0.1074,0,203.4,203.4,0,0,0,0,0,1,0,8,1,715.0,0,15,6,0,0,2.3333333333333335,0,0,0,3,0.8999999999999999,0,2,8.453799614579717,8.453799614579717,0,0,0.0,1563.9566666666667,6187.72,0.8,0,0,-2,0,1,0.5328365875439857,4.335158476257868,1,1.0,1.5,0,8,2,0,0,0,0,0.0,3.6861398843739153,9,1,2,1,1,2,True,False,False
CUST_008718,47,M,NL,>150K,46,3,1,0,1,1,0,0,634.11,0.0,634.11,26,55.39,11,13,0,10000,0.4556,0,0.0,0.0,1,0,0,2,0,1,0,10,1,696.0,0,20,8,0,0,3.8333333333333335,0,1,0,3,0.6206896551724137,1,2,6.453798212236851,6.453798212236851,0,1,0.0,211.37,1440.14,0.8461538461538461,0,0,-2,0,0,10.0,0.0,0,1.0,0.0,0,10,2,0,0,0,0,0.0,3.261139463671055,7,2,3,1,4,5,False,True,False
CUST_008719,52,F,NL,<30K,115,3,1,1,1,0,0,0,2735.32,40588.06,43323.38,17,120.44,8,15,1,1000,0.2894,45,131.4,176.4,0,0,0,3,0,1,0,11,0,712.0,0,11,3,0,0,9.583333333333334,0,1,1,3,0.28346456692913385,0,2,10.676470804037095,7.914369230967591,0,0,0.9368627286236669,14441.126666666665,2047.48,0.5333333333333333,0,0,-7,0,1,0.023082224886423915,0.40717044699651783,0,1.0,0.0,0,11,1,0,0,1,0,0.0,5.440441241211128,10,0,3,3,4,0,True,False,False
CUST_008720,32,M,AB,50K-75K,216,2,1,0,1,0,0,0,27165.26,0.0,27165.26,24,112.61,10,11,1,15000,0.1996,0,203.4,203.4,1,0,0,2,1,1,13,8,0,850.0,0,2,4,0,0,18.0,0,1,1,2,0.10526315789473684,0,1,10.20973104112365,10.20973104112365,0,0,0.0,13582.63,2702.64,0.9090909090909091,0,0,-1,0,1,0.5521758304540432,0.7487504260956825,1,1.0,1.5,0,21,2,1,0,1,0,0.0,6.362919312337095,8,1,3,2,0,2,False,True,False
CUST_008721,40,F,QC,75K-100K,83,2,1,0,0,0,1,0,6568.38,0.0,6568.38,27,131.92,12,18,1,0,0.0,45,0.0,45.0,0,0,0,0,1,0,17,0,1,719.0,0,0,1,0,0,6.916666666666667,0,1,1,2,0.25263157894736843,1,1,8.79017473868474,8.79017473868474,0,0,0.0,3284.19,3561.8399999999997,0.6666666666666666,0,0,-6,0,1,0.0,0.6851004357238771,0,1.0,0.0,0,17,2,1,0,1,0,0.0,4.424552421605422,8,0,4,4,8,3,True,False,False
CUST_008722,47,M,NS,30K-50K,87,1,1,0,0,0,0,0,34271.52,0.0,34271.52,34,280.04,5,11,0,0,0.0,45,203.4,248.4,0,0,0,3,0,0,0,0,1,749.0,0,7,4,1,0,7.25,0,1,1,1,0.12121212121212122,0,0,10.44209914586813,10.44209914586813,0,0,0.0,34271.52,9521.36,0.45454545454545453,0,1,-6,0,1,0.0,0.7248000672278324,1,1.0,1.5,0,0,1,0,1,1,0,0.25,4.420129743760439,3,3,1,-2,5,1,False,True,False
CUST_008723,49,F,BC,<30K,45,4,1,1,1,0,0,1,5387.22,15715.98,21103.2,28,52.62,11,14,0,5000,0.2956,180,203.4,383.4,1,0,0,4,0,1,0,5,1,629.0,0,19,5,0,0,3.75,0,1,0,4,0.8421052631578947,0,3,9.957227351788612,8.59197036817403,0,0,0.7447202320027294,5275.8,1473.36,0.7857142857142857,0,0,-3,0,1,0.23693089199742218,1.8167860798362332,1,1.0,1.5,0,5,2,0,0,0,0,0.0,4.349668205536584,9,2,2,0,1,0,True,False,False
CUST_008724,49,M,ON,75K-100K,6,2,1,0,1,0,0,0,322.67,0.0,322.67,27,31.51,11,14,1,50000,0.1828,135,0.0,135.0,1,0,0,1,1,1,9,7,0,677.0,0,0,3,0,0,0.5,1,0,0,2,1.3333333333333333,0,1,5.779724478231358,5.779724478231358,0,1,0.0,161.335,850.7700000000001,0.7857142857142857,0,0,-3,0,1,10.0,41.83841076021942,0,1.0,0.0,0,16,2,1,0,1,0,0.0,2.408917343469408,7,2,2,0,6,3,False,True,False
CUST_008725,42,F,QC,<30K,65,4,1,1,1,0,0,1,762.62,582.02,1344.64,26,52.22,6,12,0,5000,0.1683,180,203.4,383.4,0,1,1,4,1,1,10,10,1,818.0,0,61,6,0,0,5.416666666666667,0,1,1,4,0.6233766233766234,0,3,7.204625015292912,6.638070283232011,0,0,0.4328444788196097,336.16,1357.72,0.5,0,0,-6,0,1,3.7184673964778674,28.513207996192286,1,1.0,3.5,0,20,3,0,0,0,1,0.0,3.773887504587874,9,4,3,-1,8,0,True,False,False
CUST_008726,39,F,NB,100K-150K,9,3,1,1,1,0,0,0,3101.61,1565.11,4666.72,17,93.19,7,16,1,1000,0.2429,45,59.4,104.4,0,0,0,1,1,1,13,13,1,837.0,0,16,3,1,0,0.75,1,0,0,3,1.7142857142857142,0,2,8.448426008745363,8.03999897172824,0,0,0.3353768814070696,1555.5733333333335,1584.23,0.4375,0,0,-9,0,1,0.21428326533411046,2.237117290088113,0,1.0,0.0,0,26,3,0,0,0,0,0.3333333333333333,3.4470278026236087,9,1,3,2,3,4,True,False,False
CUST_008727,85,F,QC,<30K,16,2,1,0,1,0,0,0,695.77,0.0,695.77,27,14.37,10,13,1,2500,0.1177,180,0.0,180.0,0,0,0,3,1,1,18,5,1,690.0,0,50,6,0,0,1.3333333333333333,0,0,0,2,0.8571428571428572,0,1,6.54645537065048,6.54645537065048,0,1,0.0,347.885,387.98999999999995,0.7692307692307693,0,0,-3,0,1,3.5931414116733977,25.870618164048466,0,1.0,0.0,0,23,3,1,0,0,1,0.0,2.7639366111951444,7,2,2,0,8,0,True,False,False
CUST_008728,58,M,QC,50K-75K,73,2,1,0,1,0,0,0,3565.17,0.0,3565.17,31,32.2,11,13,1,5000,0.2578,90,59.4,149.4,1,0,0,3,1,1,11,6,1,629.0,0,23,3,0,0,6.083333333333333,0,1,1,2,0.2823529411764706,0,1,8.179247469748933,8.179247469748933,0,0,0.0,1782.585,998.2,0.8461538461538461,0,1,-2,0,1,1.4024576668153272,4.190543508444198,0,1.0,0.0,0,17,3,1,0,0,0,0.0,3.9662742409246796,8,0,3,3,8,2,False,True,False
CUST_008729,51,F,BC,75K-100K,64,4,1,1,1,0,0,1,14503.37,1853.29,16356.66,21,20.2,13,18,1,15000,0.0776,135,59.4,194.4,0,0,0,2,1,0,14,0,1,708.0,0,6,1,0,0,5.333333333333333,0,1,1,4,0.6315789473684211,0,3,9.702451568141877,9.582205262313389,0,0,0.11330491677396241,4089.165,424.2,0.7222222222222222,0,0,-5,0,1,0.9170576389067205,1.18850670002311,0,1.0,0.0,0,14,2,1,0,1,0,0.0,4.710735470442563,12,0,4,4,1,3,True,False,False
CUST_008730,41,M,ON,30K-50K,22,3,1,1,1,0,0,0,21716.74,482.11,22198.85,31,126.14,3,20,0,5000,0.1225,45,131.4,176.4,0,0,0,2,0,1,0,11,1,605.0,0,18,7,0,0,1.8333333333333333,0,0,0,3,1.0588235294117647,0,2,10.007840811080786,9.985884717068755,0,0,0.021717791687407232,7399.616666666666,3910.34,0.15,0,1,-17,0,1,0.2252368929021098,0.7946357581586435,0,1.0,0.0,0,11,2,0,0,0,0,0.0,3.877352243324236,6,1,1,0,6,1,False,True,False
CUST_008731,38,F,ON,<30K,88,4,1,0,1,1,0,1,2734.79,0.0,2734.79,28,110.5,5,20,1,15000,0.3165,180,0.0,180.0,0,0,0,4,0,0,0,0,1,600.0,0,7,1,0,0,7.333333333333333,0,1,1,4,0.4800000000000001,1,3,7.914175521410708,7.914175521410708,0,0,0.0,683.6975,3094.0,0.25,0,0,-15,0,0,5.484881837362284,6.581858204834741,0,1.0,0.0,0,0,1,0,1,1,0,0.0,4.624252656423212,12,1,4,3,6,0,True,False,False
CUST_008732,43,F,NL,30K-50K,168,2,1,1,0,0,0,0,974.39,234057.38,235031.77,27,94.6,7,20,1,0,0.0,45,203.4,248.4,0,0,0,6,1,1,9,6,1,643.0,1,3,6,2,0,14.0,0,1,1,2,0.13333333333333333,0,1,12.367480230213005,6.882837391019174,1,0,0.9958542200486343,117515.885,2554.2,0.35,0,0,-13,0,1,0.0,0.10568783956313652,1,1.0,1.5,0,15,3,1,0,1,0,0.3333333333333333,6.410244069063901,10,1,5,4,4,1,True,False,False
CUST_008733,49,F,BC,100K-150K,47,3,1,0,1,0,1,0,11646.32,0.0,11646.32,24,46.98,2,12,0,10000,0.3348,180,59.4,239.4,0,0,0,2,1,1,10,6,1,723.0,0,17,4,1,0,3.9166666666666665,0,1,0,3,0.6101694915254238,1,2,9.362831389611461,9.362831389611461,0,0,0.0,3882.1066666666666,1127.52,0.16666666666666666,0,0,-10,0,0,0.8586403258711764,2.0555849401355966,1,1.0,1.5,0,16,3,1,0,0,0,0.25,4.146349416883439,7,2,4,2,1,4,True,False,False
CUST_008734,18,F,ON,75K-100K,67,4,1,1,1,0,1,0,7761.82,4359.19,12121.01,27,56.03,6,15,1,10000,0.2119,45,0.0,45.0,0,0,0,1,1,1,7,8,1,642.0,0,16,5,0,0,5.583333333333333,0,1,1,4,0.6075949367088608,1,3,9.402778087457268,8.957100949224584,0,0,0.3596391719831928,3030.2525,1512.81,0.4,0,0,-9,0,1,0.8250137571043997,0.3712561906969799,0,1.0,0.0,0,15,3,0,0,0,0,0.0,4.808333426237181,12,0,5,5,6,3,True,False,False
CUST_008735,21,M,NS,30K-50K,19,4,1,1,1,0,0,1,2815.83,28572.52,31388.35,18,10.0,11,8,0,5000,0.4636,45,59.4,104.4,1,0,0,4,0,1,0,7,1,675.0,0,44,4,0,0,1.5833333333333333,0,0,0,4,1.5483870967741937,0,3,10.354223942389998,7.943367418167542,0,0,0.9102906014492639,7847.0875,180.0,1.375,0,0,3,0,0,0.1592947701933998,0.33260748016381875,0,1.0,0.0,0,7,2,0,0,0,1,0.0,4.143767182716999,8,2,1,-1,5,1,False,True,False
CUST_008736,35,F,BC,75K-100K,212,3,1,0,0,0,1,1,1326.8,0.0,1326.8,27,28.9,7,16,1,0,0.0,45,131.4,176.4,0,0,0,0,0,0,0,0,1,736.0,0,1,5,0,0,17.666666666666668,0,1,1,3,0.1607142857142857,1,2,7.191278716285059,7.191278716285059,0,0,0.0,442.26666666666665,780.3,0.4375,0,0,-9,0,1,0.0,13.295146216460656,0,1.0,0.0,0,0,1,0,1,1,0,0.0,5.757383614885518,10,1,4,3,1,3,True,False,False
CUST_008737,48,M,QC,75K-100K,19,3,1,1,0,0,0,1,180.75,12217.43,12398.18,25,129.42,4,16,1,0,0.0,0,59.4,59.4,1,1,1,3,0,1,0,11,0,619.0,0,0,6,0,0,1.5833333333333333,0,0,0,3,1.1612903225806452,0,2,9.42538562037425,5.202632116413628,0,0,0.9854212473121055,4132.7266666666665,3235.4999999999995,0.25,0,0,-12,0,1,0.0,0.479102577959023,0,1.0,2.0,0,11,1,0,0,1,0,0.0,3.865115686112275,9,1,2,1,8,3,False,True,False
CUST_008738,41,F,AB,>150K,131,3,1,1,1,0,0,0,4799.77,2950.61,7750.38,22,80.24,4,14,1,10000,0.2398,45,59.4,104.4,1,0,0,0,1,0,18,0,1,654.0,0,14,6,0,0,10.916666666666666,0,1,1,3,0.2517482517482518,0,2,8.955626171011918,8.476531600697271,0,0,0.38070520413192643,2583.46,1765.28,0.2857142857142857,0,0,-10,0,1,1.2902593163173934,1.3470307262353587,0,1.0,0.0,0,18,2,1,0,0,0,0.0,5.124187851303575,10,0,4,4,0,5,True,False,False
CUST_008739,67,F,ON,50K-75K,157,2,1,1,0,0,0,0,5418.9,3503.59,8922.49,17,45.5,5,13,0,0,0.0,0,131.4,131.4,1,0,0,1,1,1,8,11,0,832.0,0,3,5,0,0,13.083333333333334,0,1,1,2,0.14201183431952663,0,1,9.096442404658921,8.597832644078983,0,0,0.3926695350737294,4461.245,773.5,0.38461538461538464,0,0,-8,0,1,0.0,1.4726830738952916,0,1.0,0.0,0,19,2,0,0,1,0,0.0,5.091432721397676,5,1,2,1,6,2,True,False,False
CUST_008740,22,F,AB,100K-150K,76,2,1,0,1,0,0,0,88944.82,0.0,88944.82,27,72.85,6,11,1,50000,0.2412,135,0.0,135.0,0,0,0,0,1,1,12,9,1,726.0,0,17,4,0,0,6.333333333333333,0,1,1,2,0.27272727272727276,0,1,11.395782699297266,11.395782699297266,0,0,0.0,44472.41,1966.9499999999998,0.5454545454545454,0,0,-5,0,1,0.5621462835047617,0.15177949654628564,0,1.0,0.0,0,21,3,1,0,0,0,0.0,4.96873480978918,8,0,3,3,0,4,True,False,False
CUST_008741,33,F,PE,50K-75K,100,3,1,1,0,0,0,1,1709.42,229.61,1939.03,37,150.13,7,14,0,0,0.0,45,0.0,45.0,0,0,0,2,0,0,0,0,0,690.0,0,38,1,1,0,8.333333333333334,0,1,1,3,0.3214285714285714,0,2,7.5704587158553345,7.444494233373605,0,0,0.11841487754186372,646.3433333333334,5554.8099999999995,0.5,0,1,-7,0,1,0.0,2.320748002867413,0,1.0,0.0,0,0,0,0,1,0,1,1.0,4.1211376147566,7,3,2,-1,7,2,True,False,False
CUST_008742,67,M,ON,100K-150K,36,4,1,1,1,1,0,0,4865.83,579.3,5445.12,22,46.53,9,19,1,10000,0.3093,90,59.4,149.4,1,0,0,2,0,1,0,7,0,632.0,0,25,5,0,0,3.0,0,0,0,4,1.0,1,3,8.602658707511697,8.490198080108975,0,0,0.10638883991537376,1361.28,1023.6600000000001,0.47368421052631576,0,0,-10,0,0,1.8365068171133052,2.743741184767278,0,1.0,0.0,0,7,1,0,0,0,0,0.0,4.18079761225351,11,0,3,3,6,4,False,True,False
CUST_008743,46,F,QC,<30K,151,3,1,1,1,0,0,0,4612.18,4779.55,9391.73,28,17.39,8,7,0,5000,0.4977,0,0.0,0.0,1,1,0,3,1,1,12,8,0,680.0,0,19,5,0,0,12.583333333333334,0,1,1,3,0.22085889570552147,0,2,9.14769126477141,8.43667270295697,0,0,0.5089104989176648,3130.5766666666664,486.92,1.1428571428571428,0,0,1,0,0,0.5323832776282964,0.0,0,0.0,5.0,1,20,2,1,0,0,0,0.0,5.231807379431423,7,2,3,1,8,0,True,False,False
CUST_008744,58,M,ON,30K-50K,81,3,1,1,0,1,0,0,12979.74,26516.89,39496.63,22,49.83,4,11,1,0,0.0,45,59.4,104.4,0,1,1,1,0,1,0,10,1,587.0,0,9,4,1,0,6.75,0,1,1,3,0.3870967741935484,1,2,10.583995949089141,9.471221999418852,0,0,0.6713709498759768,13165.543333333333,1096.26,0.36363636363636365,0,0,-7,0,1,0.0,0.2643263488555859,0,1.0,2.0,0,10,2,0,0,1,0,0.25,5.137698784726743,10,1,4,3,6,1,False,True,False
CUST_008745,75,F,BC,100K-150K,23,4,1,1,1,1,0,0,10770.76,687.52,11458.29,17,593.37,7,13,1,2500,0.4671,90,59.4,149.4,0,0,0,2,0,0,0,0,1,821.0,0,120,6,0,0,1.9166666666666667,0,0,0,4,1.3714285714285712,1,3,9.346556033724681,9.28468317369814,0,0,0.06000197237109551,2864.5725,10087.29,0.5384615384615384,0,0,-6,0,0,0.21818264330890558,1.30385947641402,0,1.0,0.0,0,0,1,0,1,0,1,0.0,4.241466810117404,11,2,3,1,1,4,True,False,False
CUST_008746,34,F,ON,100K-150K,2,2,1,0,1,0,0,0,27416.73,0.0,27416.73,25,33.65,7,22,0,1000,0.3395,45,131.4,176.4,0,0,0,1,1,1,10,10,1,781.0,0,25,1,0,1,0.16666666666666666,1,0,0,2,1.7142857142857142,0,1,10.21894516340195,10.21894516340195,0,0,0.0,13708.365,841.25,0.3181818181818182,0,0,-15,0,0,0.03647407987750545,0.6434027690391961,0,1.0,0.0,0,20,3,0,0,0,0,0.0,3.4906835490205848,4,2,1,-1,6,4,True,False,False
