customer_id,age,gender,province,estimated_income,tenure_months,num_products,has_checking,has_savings,has_credit_card,has_mortgage,has_personal_loan,has_investment,checking_balance,savings_balance,total_balance,transactions_per_month,avg_transaction_amount,num_deposits_3m,num_withdrawals_3m,has_direct_deposit,credit_limit,credit_utilization,overdraft_fees_12m,monthly_fees_12m,total_fees_12m,fee_waiver,complaints_12m,complaints_resolved,support_calls_12m,uses_mobile_app,uses_online_banking,mobile_logins_month,online_logins_month,paperless,credit_score,has_relationship_manager,months_since_last_product,campaigns_received_12m,campaigns_responded,churned
CUST_008367,53,M,BC,50K-75K,169,4,1,1,1,0,1,0,320.44,156968.84,157289.28,18,105.78,8,17,0,5000,0.1606,0,59.4,59.4,1,0,0,2,1,1,9,3,1,590.0,1,7,6,1,0
CUST_008368,50,M,BC,75K-100K,52,3,1,0,1,0,0,1,359.89,0.0,359.89,21,100.46,13,12,1,5000,0.6061,45,59.4,104.4,0,1,0,1,1,1,17,10,1,559.0,0,1,3,0,0
CUST_008369,69,F,AB,30K-50K,3,2,1,0,1,0,0,0,2998.41,0.0,2998.41,20,84.53,11,14,1,2500,0.4431,135,131.4,266.4,0,1,1,2,0,1,0,6,0,850.0,0,7,9,0,0
CUST_008370,48,M,ON,75K-100K,1,3,1,1,0,0,0,1,5295.79,1293.07,6588.85,24,60.38,10,11,1,0,0.0,45,59.4,104.4,1,0,0,2,1,1,13,10,0,576.0,0,20,1,0,0
CUST_008371,39,F,QC,100K-150K,138,3,1,1,0,1,0,0,1314.86,4713.47,6028.33,17,14.27,2,9,1,0,0.0,90,59.4,149.4,1,0,0,2,1,1,7,5,0,737.0,0,11,5,0,0
CUST_008372,31,M,AB,50K-75K,2,2,1,0,1,0,0,0,418.54,0.0,418.54,23,,7,14,0,15000,0.259,0,360.0,360.0,1,0,0,1,0,1,0,7,1,682.0,0,37,1,0,0
CUST_008373,48,F,QC,50K-75K,57,3,1,1,1,0,0,0,383.15,14378.23,14761.37,23,80.2,5,14,1,5000,0.1996,135,131.4,266.4,1,0,0,1,0,1,0,5,1,757.0,0,22,2,0,0
CUST_008374,18,F,ON,>150K,21,2,1,1,0,0,0,0,64.32,20469.31,20533.63,27,42.43,7,19,0,0,0.0,45,0.0,45.0,1,1,0,1,1,1,15,8,1,790.0,0,8,4,0,0
CUST_008375,42,Other,NB,100K-150K,69,2,1,0,1,0,0,0,25081.79,0.0,25081.79,21,,10,20,0,25000,0.216,45,59.4,104.4,1,0,0,0,1,1,15,13,0,737.0,0,17,3,0,0
CUST_008376,41,Other,QC,50K-75K,20,3,1,1,1,0,0,0,1888.32,29316.36,31204.68,32,65.68,6,15,1,2500,0.0661,0,0.0,0.0,0,1,1,0,1,1,10,10,0,744.0,0,47,4,0,0
CUST_008377,24,F,ON,75K-100K,2,3,1,1,1,0,0,0,16536.74,112942.23,129478.97,26,209.34,6,18,1,25000,0.1653,90,59.4,149.4,0,0,0,0,0,1,0,8,1,660.0,1,72,3,0,0
CUST_008378,31,F,QC,75K-100K,78,2,1,1,0,0,0,0,218.27,863.64,1081.91,23,67.39,9,16,0,0,0.0,0,59.4,59.4,1,1,1,1,1,1,14,9,0,609.0,0,8,3,0,0
CUST_008379,57,M,ON,<30K,22,4,1,1,1,0,0,1,198.94,17123.71,17322.65,19,404.11,9,18,0,2500,0.0824,0,59.4,59.4,0,0,0,2,1,0,13,0,0,571.0,0,8,5,1,0
CUST_008380,48,F,ON,50K-75K,48,3,1,1,1,0,0,0,94.52,18548.09,18642.61,17,10.0,8,11,1,10000,0.1388,45,59.4,104.4,0,0,0,4,0,1,0,9,0,752.0,0,7,7,0,0
CUST_008381,46,F,AB,>150K,89,5,1,1,1,1,0,1,2323.35,56777.36,59100.7,25,25.45,8,12,0,1000,0.1672,90,131.4,221.4,1,0,0,2,1,1,8,10,1,,0,32,4,1,0
CUST_008382,49,M,AB,>150K,72,5,1,0,1,1,1,1,5612.17,0.0,5612.17,31,193.64,5,18,1,50000,0.3724,90,203.4,293.4,1,1,1,4,1,1,11,12,1,761.0,0,26,5,0,0
CUST_008383,46,F,ON,100K-150K,25,3,1,1,1,0,0,0,1868.44,2285.32,4153.76,19,18.16,12,21,1,10000,0.0859,45,0.0,45.0,1,0,0,1,1,1,10,9,0,676.0,0,34,3,0,0
CUST_008384,63,M,ON,<30K,82,3,1,0,1,1,0,0,706.46,0.0,706.46,26,81.02,11,9,1,1000,0.5083,135,59.4,194.4,0,0,0,2,0,1,0,6,1,755.0,0,19,3,1,0
CUST_008385,46,F,NS,>150K,155,3,1,1,1,0,0,0,4039.83,35112.62,39152.44,22,96.63,9,21,0,5000,0.3434,45,131.4,176.4,0,0,0,2,0,1,0,10,1,602.0,0,20,4,0,0
CUST_008386,23,M,ON,75K-100K,56,2,1,1,0,0,0,0,2101.01,55016.43,57117.44,22,40.87,5,14,1,0,0.0,45,203.4,248.4,1,0,0,2,1,0,10,0,1,,0,86,3,0,0
CUST_008387,69,F,ON,30K-50K,72,3,1,1,1,0,0,0,5086.89,616.18,5703.07,26,32.84,5,16,1,10000,0.1178,45,131.4,176.4,0,0,0,2,0,1,0,7,0,722.0,0,15,6,1,0
CUST_008388,50,F,PE,75K-100K,120,3,1,1,0,0,1,0,307.56,293.24,600.8,19,45.13,2,10,0,0,0.0,90,131.4,221.4,1,1,0,2,1,0,13,0,1,737.0,0,12,4,0,0
CUST_008389,36,F,ON,100K-150K,111,5,1,1,1,1,0,1,2869.85,152682.6,155552.45,24,62.8,5,12,0,25000,0.091,45,131.4,176.4,0,0,0,2,1,1,15,9,0,674.0,1,3,5,0,0
CUST_008390,26,F,QC,,25,3,1,1,0,1,0,0,5835.14,2411.42,8246.55,27,10.0,8,19,1,0,0.0,0,59.4,59.4,0,2,1,4,0,0,0,0,1,597.0,0,7,6,2,0
CUST_008391,50,F,ON,100K-150K,287,4,1,1,1,1,0,0,4513.82,269836.8,274350.62,28,84.63,9,17,0,50000,0.3799,90,59.4,149.4,0,0,0,3,1,1,9,7,0,560.0,1,15,3,0,0
CUST_008392,43,M,AB,>150K,1,3,1,1,1,0,0,0,2687.44,25522.35,28209.79,25,32.7,9,11,1,25000,0.399,45,203.4,248.4,0,0,0,1,1,1,7,10,1,649.0,0,18,5,1,0
CUST_008393,68,M,BC,<30K,259,3,1,1,1,0,0,0,1871.21,6025.14,7896.35,28,21.51,5,22,0,5000,0.4705,45,203.4,248.4,0,1,1,1,1,1,20,7,1,653.0,0,50,4,0,0
CUST_008394,39,M,NB,100K-150K,16,3,1,0,1,0,0,1,2794.72,0.0,2794.72,20,24.26,10,18,0,10000,0.5246,45,59.4,104.4,0,1,0,1,1,1,11,2,0,777.0,0,0,7,2,0
CUST_008395,32,M,BC,>150K,34,2,1,1,0,0,0,0,9680.13,87715.94,97396.08,24,292.56,13,12,1,0,0.0,180,0.0,180.0,0,0,0,2,0,1,0,6,1,749.0,0,12,1,0,0
CUST_008396,58,M,AB,<30K,129,4,1,1,0,0,1,1,5465.22,4974.09,10439.31,27,77.84,9,19,0,0,0.0,90,131.4,221.4,1,0,0,2,1,1,9,5,0,676.0,0,22,5,3,0
CUST_008397,58,F,NS,30K-50K,16,4,1,1,1,1,0,0,1603.03,2750.76,4353.8,27,82.85,5,10,1,25000,0.579,0,203.4,203.4,0,0,0,2,0,1,0,8,0,649.0,0,4,5,0,0
CUST_008398,47,F,NL,50K-75K,15,4,1,1,1,0,0,1,1327.05,9431.7,10758.75,21,404.02,5,17,1,5000,0.3963,90,0.0,90.0,1,0,0,1,1,1,12,10,0,724.0,0,26,4,0,0
CUST_008399,55,F,ON,30K-50K,61,4,1,1,1,1,0,0,6569.99,93623.55,100193.54,23,49.58,8,17,1,25000,0.1102,45,0.0,45.0,0,0,0,2,1,1,15,11,1,722.0,1,5,4,0,0
CUST_008400,44,M,QC,75K-100K,73,3,1,1,1,0,0,0,2181.25,4343.89,6525.13,27,19.39,9,11,1,25000,0.2949,0,131.4,131.4,0,2,1,1,1,1,15,6,0,770.0,0,27,4,1,0
CUST_008401,48,M,BC,50K-75K,1,3,1,1,0,0,0,1,43593.33,4671.01,48264.34,24,,9,13,1,0,0.0,0,0.0,0.0,1,1,0,1,0,1,0,4,1,772.0,0,6,3,0,0
CUST_008402,62,F,AB,>150K,35,4,1,1,1,0,0,1,2407.86,2714.73,5122.59,27,,5,8,1,10000,0.1762,180,203.4,383.4,0,0,0,0,1,0,15,0,1,723.0,0,21,7,0,0
CUST_008403,54,M,ON,>150K,40,3,1,0,0,1,1,0,871.47,0.0,871.47,25,13.09,8,10,1,0,0.0,0,131.4,131.4,0,0,0,2,1,1,17,2,0,695.0,0,15,4,2,0
CUST_008404,42,M,BC,30K-50K,19,2,1,0,1,0,0,0,14579.33,0.0,14579.33,38,26.79,5,18,0,1000,0.491,0,59.4,59.4,0,0,0,2,1,1,16,11,1,601.0,0,45,4,0,0
CUST_008405,65,M,ON,50K-75K,47,3,1,0,1,0,1,0,11859.27,0.0,11859.27,24,86.0,9,22,1,5000,0.2702,135,0.0,135.0,0,1,1,4,1,0,10,0,0,751.0,0,39,5,0,0
CUST_008406,18,M,AB,50K-75K,10,3,1,1,1,0,0,0,2554.67,134315.08,136869.75,36,32.98,8,16,1,2500,0.1678,90,0.0,90.0,0,1,1,2,1,0,15,0,1,525.0,1,21,4,0,0
CUST_008407,75,M,AB,50K-75K,23,3,1,1,0,0,0,1,4912.44,158428.63,163341.08,32,192.47,12,17,1,0,0.0,0,59.4,59.4,1,0,0,6,0,1,0,7,0,577.0,1,1,3,0,0
CUST_008408,19,M,ON,50K-75K,74,5,1,1,1,1,0,1,25403.02,257.7,25660.71,33,138.46,6,14,1,5000,0.1404,90,0.0,90.0,1,0,0,2,0,1,0,6,1,651.0,0,65,5,0,0
CUST_008409,35,M,AB,30K-50K,124,2,1,1,0,0,0,0,4950.94,10360.2,15311.14,19,30.03,8,21,1,0,0.0,0,131.4,131.4,0,0,0,1,1,0,17,0,1,695.0,0,15,4,0,0
CUST_008410,44,F,NB,<30K,53,3,1,1,0,0,0,1,2707.75,89654.9,92362.65,24,34.78,13,12,0,0,0.0,90,59.4,149.4,0,0,0,4,1,1,10,7,1,668.0,0,0,7,1,0
CUST_008411,42,M,QC,<30K,4,1,1,0,0,0,0,0,9079.34,0.0,9079.34,25,40.67,7,15,0,0,0.0,45,0.0,45.0,0,0,0,5,1,0,16,0,1,700.0,0,2,4,0,0
CUST_008412,60,M,BC,100K-150K,68,3,1,1,1,0,0,0,3726.69,120843.51,124570.21,22,50.74,7,17,1,25000,0.39,0,59.4,59.4,1,0,0,1,0,1,0,5,0,822.0,1,66,4,1,0
CUST_008413,29,F,SK,30K-50K,136,3,1,1,1,0,0,0,1140.35,1876.87,3017.22,22,10.0,5,14,1,25000,0.1441,90,131.4,221.4,1,0,0,6,0,1,0,11,0,722.0,0,3,6,0,0
CUST_008414,48,F,AB,<30K,42,3,1,1,1,0,0,0,5759.11,333.65,6092.76,19,12.18,9,16,0,5000,0.0456,90,203.4,293.4,1,0,0,1,1,1,8,10,1,650.0,0,15,5,1,0
CUST_008415,36,M,ON,75K-100K,40,3,1,0,1,0,0,1,1122.49,0.0,1122.49,24,59.72,13,16,1,10000,0.2842,135,0.0,135.0,0,0,0,3,0,1,0,8,1,685.0,0,8,6,1,0
CUST_008416,49,F,AB,<30K,285,3,1,1,1,0,0,0,14994.61,15457.03,30451.64,16,42.32,4,10,1,2500,0.0624,45,0.0,45.0,0,1,1,1,1,1,15,7,1,713.0,0,0,5,1,0
CUST_008417,44,M,ON,<30K,60,3,1,1,0,0,1,0,2357.01,65728.39,68085.4,22,118.42,8,15,0,0,0.0,45,59.4,104.4,0,0,0,0,0,1,0,8,0,664.0,0,0,5,1,0
CUST_008418,46,M,QC,75K-100K,98,4,1,1,1,1,0,0,121.62,5171.83,5293.45,18,43.11,6,19,1,10000,0.1823,135,131.4,266.4,0,0,0,5,1,1,12,5,1,711.0,0,17,7,0,0
CUST_008419,36,Other,NB,50K-75K,62,4,1,1,1,0,0,1,3605.17,269030.64,272635.81,21,19.85,4,10,1,25000,0.3421,135,131.4,266.4,1,0,0,2,0,1,0,2,1,562.0,1,60,6,1,0
CUST_008420,37,F,ON,<30K,14,3,1,1,1,0,0,0,5733.56,29059.38,34792.94,34,64.95,9,20,1,10000,0.3753,90,203.4,293.4,1,2,1,2,1,1,14,5,1,691.0,0,5,2,0,0
CUST_008421,49,M,BC,50K-75K,20,3,1,1,1,0,0,0,42088.65,3167.3,45255.94,24,426.99,3,11,1,10000,0.176,0,0.0,0.0,0,0,0,3,0,0,0,0,1,783.0,0,5,4,1,0
CUST_008422,59,F,BC,50K-75K,65,1,1,0,0,0,0,0,667.45,0.0,667.45,28,126.86,9,24,0,0,0.0,0,0.0,0.0,1,0,0,2,1,0,13,0,1,675.0,0,31,6,1,0
CUST_008423,36,F,ON,50K-75K,36,3,1,0,1,0,0,1,3668.14,0.0,3668.14,17,34.47,9,12,0,10000,0.0779,180,59.4,239.4,0,0,0,3,0,1,0,16,1,631.0,0,5,7,1,1
CUST_008424,31,M,QC,75K-100K,31,3,1,0,1,1,0,0,738.56,0.0,738.56,24,43.31,9,14,1,10000,0.0962,45,360.0,405.0,0,0,0,4,1,0,19,0,0,662.0,0,8,4,1,1
CUST_008425,54,M,AB,30K-50K,1,2,1,0,1,0,0,0,954.24,0.0,954.24,24,278.19,3,9,0,15000,0.4499,0,0.0,0.0,0,0,0,4,0,1,0,3,1,746.0,0,16,4,0,0
CUST_008426,44,M,ON,50K-75K,129,4,1,0,1,1,0,1,76.29,0.0,76.29,22,68.18,3,21,1,10000,0.2764,45,59.4,104.4,1,0,0,1,1,0,15,0,0,673.0,0,6,2,0,0
CUST_008427,57,F,QC,75K-100K,129,3,1,0,1,0,1,0,1398.81,0.0,1398.81,16,50.08,8,10,1,2500,0.1373,90,0.0,90.0,0,1,0,1,1,1,10,8,1,850.0,0,49,8,0,0
CUST_008428,31,M,ON,>150K,37,1,1,0,0,0,0,0,2305.64,0.0,2305.64,20,132.3,4,11,1,0,0.0,90,59.4,149.4,0,1,0,2,0,0,0,0,1,688.0,0,13,3,0,0
CUST_008429,18,F,NB,100K-150K,72,3,1,1,1,0,0,0,14990.07,15061.58,30051.65,27,17.03,6,16,1,15000,0.2811,0,59.4,59.4,0,1,0,2,1,1,9,14,1,726.0,0,14,4,1,0
CUST_008430,37,M,ON,50K-75K,11,4,1,1,1,0,0,1,46678.45,12207.11,58885.56,28,22.03,7,13,1,5000,0.1234,45,131.4,176.4,0,0,0,2,1,1,14,6,1,521.0,0,16,3,0,0
CUST_008431,33,M,AB,50K-75K,42,3,1,1,1,0,0,0,993.58,6491.24,7484.82,19,30.68,10,18,0,2500,0.4731,45,59.4,104.4,0,0,0,2,0,0,0,0,0,593.0,0,7,3,0,0
CUST_008432,43,F,ON,50K-75K,34,3,1,1,1,0,0,0,3679.54,7221.35,10900.89,30,17.29,10,13,0,10000,0.1638,0,0.0,0.0,0,0,0,1,1,1,15,12,0,678.0,0,38,2,0,0
CUST_008433,35,F,ON,100K-150K,64,3,1,1,0,0,0,1,1035.96,1218.0,2253.96,22,14.88,5,23,0,0,0.0,90,59.4,149.4,1,0,0,3,1,1,4,6,1,646.0,0,38,4,0,0
CUST_008434,56,M,QC,100K-150K,38,5,1,1,1,1,0,1,16682.04,544100.47,560782.51,31,,6,22,1,5000,0.103,90,59.4,149.4,0,0,0,4,0,1,0,7,1,731.0,1,52,3,1,0
CUST_008435,40,M,BC,30K-50K,41,3,1,1,1,0,0,0,3631.93,34335.55,37967.48,27,38.23,8,11,0,10000,0.6263,135,59.4,194.4,0,0,0,3,1,1,10,7,1,724.0,0,2,0,0,0
CUST_008436,47,F,SK,30K-50K,21,3,1,1,1,0,0,0,6201.78,2170.44,8372.22,28,16.31,9,21,1,5000,0.2471,0,360.0,360.0,1,1,1,1,0,1,0,12,1,651.0,0,12,3,0,1
CUST_008437,47,M,AB,50K-75K,2,2,1,0,1,0,0,0,10533.52,0.0,10533.52,33,972.12,5,14,1,15000,0.2031,45,0.0,45.0,0,0,0,3,1,1,19,2,0,723.0,0,0,6,2,0
CUST_008438,47,M,SK,30K-50K,149,3,1,1,0,0,0,1,41437.87,2265.62,43703.5,16,26.96,8,20,0,0,0.0,135,59.4,194.4,0,0,0,4,1,1,13,5,1,688.0,0,52,6,0,0
CUST_008439,44,F,NL,>150K,1,2,1,0,1,0,0,0,147.69,0.0,147.69,35,17.9,10,14,1,5000,0.1904,45,59.4,104.4,1,0,0,3,0,1,0,5,0,770.0,0,3,3,0,0
CUST_008440,52,F,BC,30K-50K,19,4,1,1,1,1,0,0,1218.42,17975.81,19194.23,27,34.32,7,7,1,10000,0.0638,0,0.0,0.0,0,0,0,0,1,0,9,0,0,533.0,0,12,5,0,0
CUST_008441,33,M,AB,30K-50K,35,5,1,0,1,1,1,1,5214.81,0.0,5214.81,25,68.68,10,18,0,5000,0.465,90,59.4,149.4,1,0,0,3,1,1,11,8,1,697.0,0,15,7,1,0
CUST_008442,65,F,QC,100K-150K,23,1,1,0,0,0,0,0,590.57,0.0,590.57,19,12.28,12,13,1,0,0.0,45,360.0,405.0,0,0,0,3,0,1,0,6,0,642.0,0,8,3,0,0
CUST_008443,41,F,ON,<30K,48,3,1,1,0,1,0,0,9214.33,2103.37,11317.7,29,58.03,6,11,0,0,0.0,0,59.4,59.4,1,1,1,0,1,1,14,8,1,776.0,0,18,2,0,0
CUST_008444,25,M,MB,30K-50K,37,3,1,0,1,1,0,0,1138.44,0.0,1138.44,22,10.0,6,9,1,5000,0.4044,90,360.0,450.0,1,1,1,1,1,1,9,5,1,582.0,0,7,7,1,0
CUST_008445,47,F,AB,50K-75K,17,4,1,0,1,1,0,1,3118.77,0.0,3118.77,27,83.75,8,13,1,15000,0.3451,45,0.0,45.0,0,1,1,3,1,1,13,8,1,694.0,0,45,3,0,1
CUST_008446,32,M,QC,50K-75K,5,3,1,0,0,1,0,1,17248.61,0.0,17248.61,21,154.24,6,10,1,0,0.0,90,131.4,221.4,0,0,0,1,0,1,0,11,0,759.0,0,38,5,0,0
CUST_008447,54,M,ON,30K-50K,8,3,1,1,1,0,0,0,265.98,112.35,378.33,25,18.9,11,13,1,5000,0.5283,0,0.0,0.0,1,0,0,5,1,1,9,7,0,789.0,0,24,8,0,0
CUST_008448,78,M,QC,50K-75K,39,3,1,0,1,1,0,0,14582.67,0.0,14582.67,21,134.39,5,10,1,5000,0.4089,45,131.4,176.4,0,0,0,3,0,1,0,6,1,631.0,0,3,5,0,0
CUST_008449,33,M,ON,,112,4,1,1,1,0,1,0,197.52,64578.01,64775.52,22,49.36,12,14,1,5000,0.1749,45,131.4,176.4,1,0,0,2,1,1,6,9,0,655.0,0,56,2,0,0
CUST_008450,49,F,QC,50K-75K,6,3,1,1,1,0,0,0,6937.72,28405.47,35343.19,25,23.77,12,9,0,10000,0.1997,135,131.4,266.4,0,1,1,0,0,1,0,10,0,626.0,0,5,6,0,0
CUST_008451,18,M,BC,50K-75K,67,2,1,0,1,0,0,0,4569.1,0.0,4569.1,32,34.18,10,10,1,5000,0.1506,45,0.0,45.0,0,1,0,4,1,1,8,6,1,777.0,0,3,3,0,1
CUST_008452,51,F,ON,100K-150K,94,2,1,0,1,0,0,0,747.43,0.0,747.43,28,45.84,11,18,0,15000,0.2893,180,0.0,180.0,0,0,0,2,1,1,13,7,0,783.0,0,17,2,0,0
CUST_008453,31,M,NS,50K-75K,19,4,1,1,1,0,1,0,12423.65,482817.17,495240.83,31,38.81,10,10,0,5000,0.317,0,131.4,131.4,0,0,0,2,1,1,8,8,0,662.0,1,33,2,0,1
CUST_008454,35,M,QC,50K-75K,66,5,1,1,1,1,1,0,342.27,121105.99,121448.26,19,106.02,7,14,1,15000,0.0873,0,0.0,0.0,1,1,1,4,1,1,11,10,1,630.0,1,3,5,0,0
CUST_008455,28,F,NL,50K-75K,69,4,1,1,1,0,0,1,13672.55,2803.11,16475.66,21,90.95,7,15,0,10000,0.1732,0,131.4,131.4,1,1,1,3,0,1,0,8,0,536.0,0,2,1,0,0
CUST_008456,55,F,ON,<30K,73,3,1,0,1,0,0,1,2212.38,0.0,2212.38,27,264.24,7,12,1,10000,0.1419,0,59.4,59.4,1,0,0,1,1,0,18,0,1,678.0,0,12,6,0,0
CUST_008457,60,F,QC,30K-50K,132,2,1,0,1,0,0,0,744.04,0.0,744.04,20,53.8,4,14,0,25000,0.152,90,131.4,221.4,0,0,0,0,1,1,13,9,0,665.0,0,19,4,0,0
CUST_008458,45,F,AB,75K-100K,30,2,1,0,1,0,0,0,10420.45,0.0,10420.45,19,10.0,8,13,0,2500,0.1827,0,59.4,59.4,0,0,0,3,1,1,14,5,1,729.0,0,9,3,0,0
CUST_008459,32,M,QC,30K-50K,16,6,1,1,1,1,1,1,2115.28,2650.11,4765.39,33,430.61,8,14,1,10000,0.0993,45,203.4,248.4,1,0,0,0,1,1,15,10,1,614.0,0,7,9,1,0
CUST_008460,68,F,ON,75K-100K,47,2,1,0,1,0,0,0,1088.49,0.0,1088.49,24,56.22,7,25,0,2500,0.4908,90,59.4,149.4,1,0,0,0,0,1,0,12,0,649.0,0,5,3,1,0
CUST_008461,33,M,ON,<30K,3,3,1,0,1,0,0,1,5904.75,0.0,5904.75,20,91.77,5,13,0,10000,0.2083,135,131.4,266.4,0,1,1,1,0,1,0,6,1,575.0,0,7,4,0,0
CUST_008462,18,F,SK,100K-150K,24,4,1,1,1,0,0,1,3640.36,2253.72,5894.07,22,65.26,5,18,1,2500,0.2752,135,0.0,135.0,0,1,1,2,0,1,0,13,1,607.0,0,13,6,0,0
CUST_008463,51,F,BC,>150K,128,3,1,1,0,1,0,0,12596.03,1529.78,14125.81,29,142.4,9,12,0,0,0.0,225,360.0,585.0,0,0,0,2,0,1,0,12,1,657.0,0,4,5,0,0
CUST_008464,28,M,NB,50K-75K,45,4,1,1,1,1,0,0,432.28,1531.05,1963.33,32,110.83,4,16,0,10000,0.2407,90,59.4,149.4,0,0,0,7,1,1,7,4,1,625.0,0,11,4,0,0
CUST_008465,59,M,ON,50K-75K,34,4,1,1,1,0,0,1,2991.79,1402.29,4394.09,27,15.75,8,11,0,10000,0.1503,180,0.0,180.0,0,0,0,0,0,0,0,0,0,727.0,0,2,4,0,0
CUST_008466,39,F,PE,50K-75K,18,3,1,1,1,0,0,0,29533.1,89264.63,118797.74,24,305.8,7,13,0,1000,0.1425,0,59.4,59.4,1,0,0,0,1,1,12,12,0,649.0,1,41,3,0,0
CUST_008467,54,F,QC,100K-150K,17,4,1,1,1,0,0,1,32651.77,479.72,33131.49,20,70.19,8,13,1,10000,0.2896,0,59.4,59.4,0,1,1,1,0,1,0,10,1,,0,1,4,0,0
CUST_008468,66,M,QC,<30K,16,3,1,1,1,0,0,0,9438.69,388.32,9827.01,27,82.63,9,19,1,5000,0.1815,135,203.4,338.4,0,0,0,2,1,0,14,0,1,673.0,0,20,3,0,0
CUST_008469,26,F,BC,75K-100K,106,3,1,1,0,0,0,1,2139.55,90661.78,92801.33,25,105.37,9,18,0,0,0.0,0,59.4,59.4,1,0,0,1,1,1,9,19,1,646.0,0,28,2,0,0
CUST_008470,36,F,SK,75K-100K,252,1,1,0,0,0,0,0,49189.23,0.0,49189.23,32,15.74,9,19,0,0,0.0,45,0.0,45.0,0,0,0,1,1,1,14,11,1,600.0,0,23,6,1,0
CUST_008471,43,M,AB,50K-75K,45,3,1,1,1,0,0,0,195.84,75529.15,75724.98,18,154.84,2,19,1,15000,0.1598,135,131.4,266.4,1,1,1,3,1,1,14,9,1,743.0,0,10,3,0,0
CUST_008472,68,M,QC,30K-50K,4,3,1,0,1,0,0,1,1748.39,0.0,1748.39,27,285.9,4,22,1,15000,0.1362,135,0.0,135.0,1,0,0,3,1,1,14,8,1,825.0,0,10,5,0,0
CUST_008473,35,F,ON,30K-50K,83,1,1,0,0,0,0,0,4207.14,0.0,4207.14,32,118.86,4,20,1,0,0.0,0,0.0,0.0,0,0,0,4,1,1,13,12,0,814.0,0,6,3,1,0
CUST_008474,36,M,AB,100K-150K,125,2,1,0,1,0,0,0,2143.86,0.0,2143.86,25,41.29,9,17,0,10000,0.0471,45,131.4,176.4,1,1,1,5,1,1,13,10,1,629.0,0,4,4,1,0
CUST_008475,52,M,MB,<30K,160,4,1,1,1,0,1,0,4409.93,84500.02,88909.95,24,68.95,7,15,1,1000,0.2597,90,131.4,221.4,1,0,0,2,0,0,0,0,1,775.0,0,7,4,0,0
CUST_008476,36,F,ON,50K-75K,59,2,1,0,0,1,0,0,4258.72,0.0,4258.72,23,339.83,6,17,0,0,0.0,180,59.4,239.4,1,1,0,3,1,0,14,0,0,709.0,0,29,3,2,0
CUST_008477,47,F,QC,30K-50K,42,4,1,1,1,1,0,0,2762.56,4129.75,6892.3,18,29.84,7,17,0,50000,0.3835,90,203.4,293.4,0,1,1,2,1,1,15,6,0,671.0,0,0,2,0,0
CUST_008478,21,F,ON,30K-50K,58,3,1,1,1,0,0,0,3845.63,23038.34,26883.97,19,31.46,3,14,1,1000,0.2004,45,131.4,176.4,0,0,0,2,1,1,8,8,0,718.0,0,24,2,0,0
CUST_008479,78,M,SK,50K-75K,1,3,1,1,1,0,0,0,10118.16,9172.28,19290.43,29,39.37,6,17,0,1000,0.217,0,203.4,203.4,0,0,0,1,1,1,13,3,1,678.0,0,19,1,0,0
CUST_008480,24,F,NL,100K-150K,63,4,1,1,1,0,0,1,2537.21,2000.92,4538.13,21,122.63,11,13,0,2500,0.3395,45,203.4,248.4,0,0,0,1,0,1,0,8,0,789.0,0,24,4,1,0
CUST_008481,40,F,ON,75K-100K,74,2,1,0,0,1,0,0,5512.57,0.0,5512.57,23,52.43,5,19,0,0,0.0,90,360.0,450.0,0,0,0,3,0,0,0,0,0,728.0,0,39,7,1,1
CUST_008482,44,M,ON,75K-100K,76,2,1,1,0,0,0,0,460.51,1160.93,1621.45,24,38.64,10,12,0,0,0.0,45,0.0,45.0,1,0,0,4,0,1,0,5,1,673.0,0,4,6,1,0
CUST_008483,73,F,QC,,49,4,1,1,1,0,0,1,15479.34,157.22,15636.56,19,59.27,8,11,0,15000,0.48,45,59.4,104.4,1,2,1,3,1,1,10,13,1,850.0,0,2,2,0,0
CUST_008484,25,F,ON,75K-100K,72,3,1,1,1,0,0,0,10230.96,19333.5,29564.46,34,53.07,7,23,0,1000,0.0103,45,131.4,176.4,1,0,0,2,1,1,16,7,1,758.0,0,20,6,1,0
CUST_008485,74,F,BC,50K-75K,61,3,1,1,1,0,0,0,1420.01,32929.12,34349.14,35,27.74,4,15,1,15000,0.2678,135,59.4,194.4,0,0,0,0,1,0,15,0,0,673.0,0,18,5,0,0
CUST_008486,56,F,ON,>150K,7,3,1,1,0,0,1,0,8643.79,10276.26,18920.04,22,96.25,8,15,0,0,0.0,90,360.0,450.0,0,2,1,1,0,1,0,5,1,652.0,0,4,4,0,1
CUST_008487,51,M,BC,50K-75K,137,3,1,1,0,1,0,0,7884.63,2845.85,10730.48,25,160.4,9,17,0,0,0.0,90,131.4,221.4,0,0,0,0,0,1,0,8,1,642.0,0,27,1,0,0
CUST_008488,30,F,ON,50K-75K,58,3,1,1,1,0,0,0,3718.09,464.64,4182.73,27,93.39,11,15,0,2500,0.2308,0,59.4,59.4,0,1,1,0,0,1,0,9,1,761.0,0,2,6,1,1
CUST_008489,53,F,ON,50K-75K,78,5,1,1,1,1,0,1,4018.64,19590.01,23608.65,38,159.77,7,13,0,15000,0.0704,0,0.0,0.0,0,0,0,4,0,1,0,4,0,788.0,0,33,4,0,0
