customer_id,risk_segment,value_segment,churn_probability
CUST_007185,Low Risk/Stable,Silver,0.12054044
CUST_007186,Low Risk/Stable,Silver,0.07633651
CUST_007187,Medium Risk,Silver,0.23113947
CUST_007188,Low Risk/Stable,Platinum,0.07302332
CUST_007189,Low Risk/Stable,Gold,0.13666022
CUST_007190,Low Risk/Stable,Platinum,0.13661186
CUST_007191,Medium Risk,Silver,0.18329145
CUST_007192,Low Risk/Stable,Silver,0.13146743
CUST_007193,Low Risk/Stable,Silver,0.065947324
CUST_007194,Low Risk/Stable,Silver,0.07790349
CUST_007195,Medium Risk,Silver,0.16872689
CUST_007196,Low Risk/Stable,Platinum,0.067545325
CUST_007197,Low Risk/Stable,Silver,0.07407898
CUST_007198,Low Risk/Stable,Silver,0.07974748
CUST_007199,Medium Risk,Silver,0.2616484
CUST_007200,Low Risk/Stable,Silver,0.10687861
CUST_007201,Low Risk/Stable,Silver,0.07338919
CUST_007202,Low Risk/Stable,Silver,0.07547863
CUST_007203,Low Risk/Stable,Silver,0.09097397
CUST_007204,Low Risk/Stable,Gold,0.06766817
CUST_007205,Medium Risk,Silver,0.26965424
CUST_007206,Medium Risk,Silver,0.21241568
CUST_007207,Low Risk/Stable,Platinum,0.11376626
CUST_007208,Low Risk/Stable,Silver,0.08612169
CUST_007209,Low Risk/Stable,Silver,0.07111954
CUST_007210,Low Risk/Stable,Silver,0.10177525
CUST_007211,Low Risk/Stable,Silver,0.12767982
CUST_007212,Medium Risk,Silver,0.19078225
CUST_007213,Medium Risk,Silver,0.15640351
CUST_007214,High Risk,Silver,0.48021123
CUST_007215,High Risk,Gold,0.41965804
CUST_007216,Medium Risk,Silver,0.23568256
CUST_007217,High Risk,Silver,0.41441426
CUST_007218,High Risk,Silver,0.411551
CUST_007219,Low Risk/Stable,Silver,0.11665612
CUST_007220,Low Risk/Stable,Silver,0.12518498
CUST_007221,Medium Risk,Platinum,0.22191094
CUST_007222,Medium Risk,Silver,0.20411938
CUST_007223,High Risk,Silver,0.45449457
CUST_007224,Low Risk/Stable,Silver,0.0768091
CUST_007225,Medium Risk,Gold,0.15077928
CUST_007226,Low Risk/Stable,Platinum,0.070247166
CUST_007227,Low Risk/Stable,Silver,0.10864366
CUST_007228,Low Risk/Stable,Gold,0.06238599
CUST_007229,High Risk,Silver,0.48037454
CUST_007230,Low Risk/Stable,Silver,0.06529891
CUST_007231,Low Risk/Stable,Silver,0.11780357
CUST_007232,Low Risk/Stable,Silver,0.062746555
CUST_007233,High Risk,Silver,0.51121485
CUST_007234,Low Risk/Stable,Silver,0.05901715
CUST_007235,Medium Risk,Silver,0.2077664
CUST_007236,Low Risk/Stable,Silver,0.14075933
CUST_007237,Medium Risk,Platinum,0.25989327
CUST_007238,Low Risk/Stable,Silver,0.07821315
CUST_007239,Medium Risk,Silver,0.20552097
CUST_007240,Low Risk/Stable,Platinum,0.10501246
CUST_007241,High Risk,Silver,0.5223008
CUST_007242,Medium Risk,Silver,0.20146284
CUST_007243,Low Risk/Stable,Gold,0.067370266
CUST_007244,Low Risk/Stable,Silver,0.086825214
CUST_007245,Low Risk/Stable,Silver,0.11113603
CUST_007246,Low Risk/Stable,Silver,0.084436744
CUST_007247,Medium Risk,Silver,0.28844425
CUST_007248,Medium Risk,Silver,0.2945541
CUST_007249,Low Risk/Stable,Silver,0.057263523
CUST_007250,Low Risk/Stable,Silver,0.11894623
CUST_007251,Medium Risk,Gold,0.16590436
CUST_007252,Low Risk/Stable,Silver,0.07609918
CUST_007253,Low Risk/Stable,Silver,0.13384485
CUST_007254,High Risk,Silver,0.5452111
CUST_007255,Medium Risk,Silver,0.37625203
CUST_007256,Low Risk/Stable,Silver,0.14359483
CUST_007257,High Risk,Silver,0.43031424
CUST_007258,High Risk,Silver,0.51737463
CUST_007259,High Risk,Silver,0.42768437
CUST_007260,Medium Risk,Silver,0.30951026
CUST_007261,Low Risk/Stable,Gold,0.08134898
CUST_007262,Medium Risk,Silver,0.19263428
CUST_007263,High Risk,Silver,0.66303676
CUST_007264,Low Risk/Stable,Platinum,0.13732092
CUST_007265,Low Risk/Stable,Silver,0.06673023
CUST_007266,Low Risk/Stable,Silver,0.08551879
CUST_007267,Low Risk/Stable,Silver,0.061412994
CUST_007268,Low Risk/Stable,Platinum,0.14853826
CUST_007269,Low Risk/Stable,Silver,0.1425312
CUST_007270,Low Risk/Stable,Platinum,0.120918445
CUST_007271,Low Risk/Stable,Silver,0.09036439
CUST_007272,Low Risk/Stable,Silver,0.12345754
CUST_007273,Low Risk/Stable,Silver,0.07606936
CUST_007274,Low Risk/Stable,Platinum,0.08852524
CUST_007275,Medium Risk,Silver,0.23031817
CUST_007276,Low Risk/Stable,Silver,0.104687996
CUST_007277,High Risk,Silver,0.5998342
CUST_007278,Medium Risk,Silver,0.22696573
CUST_007279,Medium Risk,Silver,0.2587305
CUST_007280,Low Risk/Stable,Platinum,0.10397069
CUST_007281,Low Risk/Stable,Silver,0.12982014
CUST_007282,High Risk,Silver,0.4662387
CUST_007283,Medium Risk,Silver,0.15201774
CUST_007284,Low Risk/Stable,Silver,0.06268792
CUST_007285,High Risk,Silver,0.42598104
CUST_007286,Medium Risk,Silver,0.18830204
CUST_007287,Low Risk/Stable,Silver,0.07282036
CUST_007288,Low Risk/Stable,Silver,0.0632303
CUST_007289,Low Risk/Stable,Silver,0.07288077
CUST_007290,Low Risk/Stable,Silver,0.09585866
CUST_007291,Low Risk/Stable,Gold,0.06268573
CUST_007292,Medium Risk,Silver,0.19717185
CUST_007293,Medium Risk,Silver,0.16727775
CUST_007294,Low Risk/Stable,Gold,0.11516215
CUST_007295,High Risk,Silver,0.4217267
CUST_007296,Low Risk/Stable,Silver,0.09197353
CUST_007297,High Risk,Platinum,0.4627169
CUST_007298,High Risk,Silver,0.46498677
CUST_007299,Low Risk/Stable,Gold,0.063646436
CUST_007300,Low Risk/Stable,Silver,0.06704932
CUST_007301,Medium Risk,Silver,0.2425296
CUST_007302,Low Risk/Stable,Platinum,0.09874065
CUST_007303,Low Risk/Stable,Silver,0.14126496
CUST_007304,Low Risk/Stable,Silver,0.08837035
CUST_007305,High Risk,Silver,0.4244641
CUST_007306,Medium Risk,Platinum,0.33484623
CUST_007307,Medium Risk,Silver,0.2508735
CUST_007308,Low Risk/Stable,Silver,0.049299717
CUST_007309,Low Risk/Stable,Silver,0.07206589
CUST_007310,Low Risk/Stable,Gold,0.09701311
CUST_007311,High Risk,Silver,0.42025375
CUST_007312,Low Risk/Stable,Silver,0.07818446
CUST_007313,Low Risk/Stable,Platinum,0.10905042
CUST_007314,High Risk,Silver,0.40442812
CUST_007315,Low Risk/Stable,Silver,0.08383392
CUST_007316,Medium Risk,Silver,0.2006164
CUST_007317,Low Risk/Stable,Platinum,0.109380834
CUST_007318,Low Risk/Stable,Platinum,0.12173988
CUST_007319,Low Risk/Stable,Silver,0.06921976
CUST_007320,Medium Risk,Silver,0.2313335
CUST_007321,Medium Risk,Silver,0.2741445
CUST_007322,Low Risk/Stable,Silver,0.0828682
CUST_007323,Medium Risk,Silver,0.25197428
CUST_007324,Low Risk/Stable,Silver,0.079810135
CUST_007325,Low Risk/Stable,Silver,0.063782945
CUST_007326,Low Risk/Stable,Silver,0.09330869
CUST_007327,Low Risk/Stable,Silver,0.080522925
CUST_007328,Medium Risk,Silver,0.2253602
CUST_007329,Low Risk/Stable,Platinum,0.114487275
CUST_007330,Low Risk/Stable,Gold,0.07507096
CUST_007331,Low Risk/Stable,Platinum,0.08980949
CUST_007332,Low Risk/Stable,Silver,0.100930184
CUST_007333,Medium Risk,Silver,0.16368608
CUST_007334,Low Risk/Stable,Silver,0.09641648
CUST_007335,Medium Risk,Silver,0.21083851
CUST_007336,Low Risk/Stable,Silver,0.11067327
CUST_007337,Low Risk/Stable,Gold,0.11724414
CUST_007338,Low Risk/Stable,Silver,0.13030373
CUST_007339,Medium Risk,Gold,0.29601866
CUST_007340,Low Risk/Stable,Silver,0.122393176
CUST_007341,Low Risk/Stable,Silver,0.092695
CUST_007342,High Risk,Silver,0.67132765
CUST_007343,Low Risk/Stable,Silver,0.051539354
CUST_007344,Medium Risk,Silver,0.21249959
CUST_007345,Low Risk/Stable,Silver,0.11472961
CUST_007346,High Risk,Silver,0.40631032
CUST_007347,Low Risk/Stable,Platinum,0.13969219
CUST_007348,Low Risk/Stable,Silver,0.12432713
CUST_007349,Medium Risk,Silver,0.18170334
CUST_007350,Low Risk/Stable,Silver,0.079409376
CUST_007351,Medium Risk,Silver,0.16087912
CUST_007352,High Risk,Silver,0.41650173
CUST_007353,High Risk,Silver,0.4973131
CUST_007354,Low Risk/Stable,Silver,0.10313825
CUST_007355,Low Risk/Stable,Silver,0.11703527
CUST_007356,Low Risk/Stable,Silver,0.084795155
CUST_007357,High Risk,Silver,0.5025363
CUST_007358,Low Risk/Stable,Silver,0.086393565
CUST_007359,High Risk,Silver,0.5941637
CUST_007360,Medium Risk,Silver,0.16736606
CUST_007361,Low Risk/Stable,Platinum,0.11171148
CUST_007362,Medium Risk,Silver,0.18400557
CUST_007363,Low Risk/Stable,Silver,0.09801546
CUST_007364,Medium Risk,Platinum,0.19626069
CUST_007365,Low Risk/Stable,Silver,0.067380644
CUST_007366,Medium Risk,Silver,0.15144873
CUST_007367,Medium Risk,Silver,0.23334508
CUST_007368,Medium Risk,Silver,0.18279415
CUST_007369,Medium Risk,Platinum,0.18336782
CUST_007370,Low Risk/Stable,Gold,0.11416753
CUST_007371,High Risk,Silver,0.46510002
CUST_007372,Low Risk/Stable,Silver,0.08587675
CUST_007373,Low Risk/Stable,Silver,0.10082391
CUST_007374,Low Risk/Stable,Platinum,0.07060456
CUST_007375,Low Risk/Stable,Gold,0.10785596
CUST_007376,Low Risk/Stable,Silver,0.10057171
CUST_007377,Low Risk/Stable,Silver,0.06631257
CUST_007378,Medium Risk,Silver,0.15571165
CUST_007379,Medium Risk,Silver,0.2531926
CUST_007380,Medium Risk,Silver,0.2766473
CUST_007381,Low Risk/Stable,Silver,0.11004221
CUST_007382,Low Risk/Stable,Silver,0.10879858
CUST_007383,Medium Risk,Platinum,0.15754707
CUST_007384,Low Risk/Stable,Silver,0.07445271
CUST_007385,Low Risk/Stable,Gold,0.1067709
CUST_007386,Low Risk/Stable,Silver,0.13102882
CUST_007387,Low Risk/Stable,Silver,0.086807296
CUST_007388,High Risk,Silver,0.47253278
CUST_007389,Low Risk/Stable,Silver,0.06757804
CUST_007390,High Risk,Silver,0.42273855
CUST_007391,Low Risk/Stable,Silver,0.11420277
CUST_007392,Low Risk/Stable,Silver,0.077164054
CUST_007393,Low Risk/Stable,Silver,0.14885373
CUST_007394,Low Risk/Stable,Silver,0.078699216
CUST_007395,Low Risk/Stable,Silver,0.09832213
CUST_007396,High Risk,Gold,0.68592584
CUST_007397,Low Risk/Stable,Silver,0.080552876
CUST_007398,Medium Risk,Silver,0.2853174
CUST_007399,Medium Risk,Gold,0.18122703
CUST_007400,Low Risk/Stable,Silver,0.066881984
CUST_007401,Low Risk/Stable,Silver,0.08919441
CUST_007402,Low Risk/Stable,Silver,0.1010395
CUST_007403,Low Risk/Stable,Silver,0.0788668
CUST_007404,High Risk,Silver,0.56337315
CUST_007405,Low Risk/Stable,Silver,0.13440119
CUST_007406,Low Risk/Stable,Platinum,0.080304205
CUST_007407,Low Risk/Stable,Silver,0.13837975
CUST_007408,Low Risk/Stable,Silver,0.14965256
CUST_007409,High Risk,Silver,0.624042
CUST_007410,Medium Risk,Silver,0.37810907
CUST_007411,Low Risk/Stable,Platinum,0.11946344
CUST_007412,Low Risk/Stable,Platinum,0.068078525
CUST_007413,Medium Risk,Platinum,0.1763001
CUST_007414,Low Risk/Stable,Silver,0.13048045
CUST_007415,Low Risk/Stable,Platinum,0.10937294
CUST_007416,Critical,Silver,0.7103464
CUST_007417,Low Risk/Stable,Gold,0.080617875
CUST_007418,Medium Risk,Silver,0.23165241
CUST_007419,Low Risk/Stable,Platinum,0.09491318
CUST_007420,Medium Risk,Silver,0.21328938
CUST_007421,Low Risk/Stable,Silver,0.074093044
CUST_007422,Low Risk/Stable,Silver,0.11256963
CUST_007423,Low Risk/Stable,Silver,0.09368792
CUST_007424,Low Risk/Stable,Silver,0.09976168
CUST_007425,Low Risk/Stable,Platinum,0.06542332
CUST_007426,Low Risk/Stable,Silver,0.057737395
CUST_007427,Low Risk/Stable,Gold,0.07936443
CUST_007428,Low Risk/Stable,Silver,0.10320117
CUST_007429,Medium Risk,Platinum,0.18410555
CUST_007430,Low Risk/Stable,Platinum,0.07611735
CUST_007431,High Risk,Silver,0.4639337
CUST_007432,Low Risk/Stable,Platinum,0.09121682
CUST_007433,Medium Risk,Silver,0.1809795
CUST_007434,Medium Risk,Silver,0.19030881
CUST_007435,Low Risk/Stable,Silver,0.08269425
CUST_007436,High Risk,Silver,0.63837874
CUST_007437,Medium Risk,Silver,0.18376215
CUST_007438,Medium Risk,Silver,0.19156843
CUST_007439,Medium Risk,Silver,0.16773151
CUST_007440,Medium Risk,Silver,0.16675863
CUST_007441,Low Risk/Stable,Silver,0.062456034
CUST_007442,Low Risk/Stable,Silver,0.06633269
CUST_007443,Medium Risk,Silver,0.3332198
CUST_007444,Medium Risk,Silver,0.32518765
CUST_007445,Medium Risk,Silver,0.378302
CUST_007446,Low Risk/Stable,Silver,0.08129851
CUST_007447,Low Risk/Stable,Platinum,0.11061786
CUST_007448,Medium Risk,Silver,0.1576325
CUST_007449,Low Risk/Stable,Silver,0.06267377
CUST_007450,Medium Risk,Silver,0.17094266
CUST_007451,High Risk,Silver,0.4505293
CUST_007452,Medium Risk,Platinum,0.15865096
CUST_007453,Medium Risk,Silver,0.22750771
CUST_007454,High Risk,Silver,0.45721287
CUST_007455,High Risk,Silver,0.55380756
CUST_007456,Low Risk/Stable,Gold,0.09296512
CUST_007457,Low Risk/Stable,Silver,0.10001461
CUST_007458,Medium Risk,Silver,0.2978588
CUST_007459,Low Risk/Stable,Platinum,0.07265217
CUST_007460,Low Risk/Stable,Silver,0.070700005
CUST_007461,Low Risk/Stable,Silver,0.08294729
CUST_007462,Medium Risk,Silver,0.19800021
CUST_007463,Low Risk/Stable,Silver,0.060963962
CUST_007464,High Risk,Silver,0.5143011
CUST_007465,Medium Risk,Silver,0.22124904
CUST_007466,Medium Risk,Silver,0.17937006
CUST_007467,Critical,Silver,0.7165897
CUST_007468,Low Risk/Stable,Silver,0.090235524
CUST_007469,Low Risk/Stable,Silver,0.1480685
CUST_007470,Low Risk/Stable,Silver,0.14563902
CUST_007471,Low Risk/Stable,Silver,0.06182599
CUST_007472,Low Risk/Stable,Silver,0.08600829
CUST_007473,Medium Risk,Silver,0.1680556
CUST_007474,Low Risk/Stable,Silver,0.14186996
CUST_007475,Medium Risk,Platinum,0.16277403
CUST_007476,Low Risk/Stable,Silver,0.093001656
CUST_007477,Low Risk/Stable,Platinum,0.089994945
CUST_007478,Medium Risk,Silver,0.2949369
CUST_007479,Low Risk/Stable,Platinum,0.105212696
CUST_007480,Low Risk/Stable,Silver,0.06492874
CUST_007481,Low Risk/Stable,Silver,0.09856291
CUST_007482,High Risk,Silver,0.48102802
CUST_007483,Medium Risk,Silver,0.15803094
CUST_007484,Low Risk/Stable,Gold,0.14326629
CUST_007485,Low Risk/Stable,Silver,0.06496538
CUST_007486,High Risk,Silver,0.41977963
CUST_007487,Medium Risk,Gold,0.3225023
CUST_007488,Low Risk/Stable,Platinum,0.10877526
CUST_007489,High Risk,Silver,0.69849616
CUST_007490,Low Risk/Stable,Silver,0.100105494
CUST_007491,Low Risk/Stable,Platinum,0.101981446
CUST_007492,High Risk,Silver,0.48024267
CUST_007493,Low Risk/Stable,Platinum,0.06941224
CUST_007494,Medium Risk,Silver,0.15355198
CUST_007495,Medium Risk,Silver,0.16768342
CUST_007496,High Risk,Silver,0.6408337
CUST_007497,Low Risk/Stable,Gold,0.096542634
CUST_007498,Low Risk/Stable,Gold,0.14156649
CUST_007499,Medium Risk,Platinum,0.24344245
CUST_007500,Low Risk/Stable,Silver,0.12207259
CUST_007501,Low Risk/Stable,Silver,0.10721385
CUST_007502,Low Risk/Stable,Silver,0.08037009
CUST_007503,Medium Risk,Silver,0.17489532
CUST_007504,High Risk,Silver,0.5986142
CUST_007505,High Risk,Gold,0.5143687
CUST_007506,Low Risk/Stable,Silver,0.11535764
CUST_007507,Low Risk/Stable,Gold,0.07937988
CUST_007508,Low Risk/Stable,Silver,0.07409956
CUST_007509,Low Risk/Stable,Silver,0.06094249
CUST_007510,Low Risk/Stable,Silver,0.110658504
CUST_007511,Low Risk/Stable,Silver,0.07724565
CUST_007512,Low Risk/Stable,Silver,0.08894625
CUST_007513,Low Risk/Stable,Platinum,0.103672214
CUST_007514,Low Risk/Stable,Silver,0.1394124
CUST_007515,Low Risk/Stable,Silver,0.0739096
CUST_007516,High Risk,Silver,0.6899013
CUST_007517,High Risk,Silver,0.60335225
CUST_007518,Low Risk/Stable,Silver,0.07838953
CUST_007519,Low Risk/Stable,Silver,0.089862384
CUST_007520,Low Risk/Stable,Silver,0.0591961
CUST_007521,Low Risk/Stable,Silver,0.10303577
CUST_007522,High Risk,Silver,0.44587806
CUST_007523,Low Risk/Stable,Silver,0.1389083
CUST_007524,Low Risk/Stable,Silver,0.074075274
CUST_007525,Low Risk/Stable,Silver,0.14656992
CUST_007526,Low Risk/Stable,Silver,0.1395187
CUST_007527,Medium Risk,Silver,0.15551852
CUST_007528,Low Risk/Stable,Platinum,0.13492191
CUST_007529,High Risk,Silver,0.5514658
CUST_007530,Low Risk/Stable,Silver,0.10565587
CUST_007531,Low Risk/Stable,Silver,0.075084224
CUST_007532,Medium Risk,Silver,0.17400748
CUST_007533,High Risk,Silver,0.6382297
CUST_007534,Medium Risk,Silver,0.3005472
CUST_007535,Low Risk/Stable,Platinum,0.12834571
CUST_007536,Medium Risk,Platinum,0.19028714
CUST_007537,High Risk,Silver,0.54083854
CUST_007538,High Risk,Silver,0.62111044
CUST_007539,Low Risk/Stable,Silver,0.067562014
CUST_007540,Low Risk/Stable,Silver,0.09151371
CUST_007541,Low Risk/Stable,Silver,0.120761976
CUST_007542,Low Risk/Stable,Silver,0.065263055
CUST_007543,Low Risk/Stable,Gold,0.049723912
CUST_007544,Medium Risk,Silver,0.18941765
CUST_007545,Low Risk/Stable,Silver,0.10298588
CUST_007546,Medium Risk,Silver,0.15864621
CUST_007547,Low Risk/Stable,Silver,0.13805866
CUST_007548,High Risk,Gold,0.41299745
CUST_007549,Critical,Silver,0.8182076
CUST_007550,Low Risk/Stable,Gold,0.073353104
CUST_007551,Medium Risk,Platinum,0.1984567
CUST_007552,Low Risk/Stable,Silver,0.08973176
CUST_007553,Medium Risk,Silver,0.17592828
CUST_007554,Medium Risk,Silver,0.16016237
CUST_007555,Low Risk/Stable,Gold,0.09511002
CUST_007556,Low Risk/Stable,Silver,0.07494938
CUST_007557,Low Risk/Stable,Silver,0.14666174
CUST_007558,Medium Risk,Silver,0.20278502
CUST_007559,High Risk,Silver,0.65907955
CUST_007560,Low Risk/Stable,Silver,0.0780795
CUST_007561,Critical,Silver,0.70740026
CUST_007562,Low Risk/Stable,Silver,0.088734545
CUST_007563,Medium Risk,Silver,0.18167597
CUST_007564,Medium Risk,Silver,0.17842138
CUST_007565,Medium Risk,Platinum,0.16839656
CUST_007566,Medium Risk,Silver,0.30642027
CUST_007567,High Risk,Silver,0.49304128
CUST_007568,Low Risk/Stable,Gold,0.07008025
CUST_007569,High Risk,Silver,0.52494407
CUST_007570,Low Risk/Stable,Silver,0.104654156
CUST_007571,Low Risk/Stable,Gold,0.075450696
CUST_007572,Medium Risk,Platinum,0.1625589
CUST_007573,High Risk,Silver,0.49021637
CUST_007574,Low Risk/Stable,Platinum,0.063691646
CUST_007575,Medium Risk,Silver,0.17904253
CUST_007576,Low Risk/Stable,Silver,0.11080028
CUST_007577,Low Risk/Stable,Gold,0.09851685
CUST_007578,Low Risk/Stable,Silver,0.09092111
CUST_007579,Medium Risk,Silver,0.29246014
CUST_007580,Medium Risk,Silver,0.28014997
CUST_007581,Low Risk/Stable,Platinum,0.09678188
CUST_007582,Medium Risk,Silver,0.3478658
CUST_007583,Low Risk/Stable,Silver,0.09554306
CUST_007584,Low Risk/Stable,Gold,0.06950975
CUST_007585,Low Risk/Stable,Silver,0.11714928
CUST_007586,Low Risk/Stable,Platinum,0.1212001
CUST_007587,Medium Risk,Silver,0.31332874
CUST_007588,Medium Risk,Silver,0.16575216
CUST_007589,Medium Risk,Platinum,0.26529214
CUST_007590,Medium Risk,Silver,0.3938992
CUST_007591,Medium Risk,Silver,0.2840274
CUST_007592,Medium Risk,Silver,0.23716018
CUST_007593,Low Risk/Stable,Silver,0.10537641
CUST_007594,Low Risk/Stable,Gold,0.13776566
CUST_007595,Low Risk/Stable,Silver,0.08552547
CUST_007596,Low Risk/Stable,Silver,0.06273614
CUST_007597,Low Risk/Stable,Silver,0.08493673
CUST_007598,Low Risk/Stable,Silver,0.12758781
CUST_007599,Low Risk/Stable,Gold,0.09322014
CUST_007600,Low Risk/Stable,Silver,0.06484431
CUST_007601,Medium Risk,Silver,0.3265217
CUST_007602,Low Risk/Stable,Platinum,0.06660816
CUST_007603,Low Risk/Stable,Platinum,0.12393724
CUST_007604,Medium Risk,Silver,0.19956018
CUST_007605,Low Risk/Stable,Silver,0.096975714
CUST_007606,Low Risk/Stable,Gold,0.08691829
CUST_007607,Low Risk/Stable,Silver,0.08035726
CUST_007608,Low Risk/Stable,Silver,0.12572612
CUST_007609,Low Risk/Stable,Silver,0.060215343
CUST_007610,Low Risk/Stable,Silver,0.06783219
CUST_007611,Low Risk/Stable,Platinum,0.10785931
CUST_007612,High Risk,Gold,0.43899822
CUST_007613,Medium Risk,Silver,0.19196764
CUST_007614,Medium Risk,Platinum,0.28917536
CUST_007615,High Risk,Silver,0.60822654
CUST_007616,Low Risk/Stable,Silver,0.07358315
CUST_007617,Medium Risk,Silver,0.32302427
CUST_007618,Low Risk/Stable,Silver,0.09530717
CUST_007619,Medium Risk,Silver,0.35244012
CUST_007620,Low Risk/Stable,Silver,0.06620791
CUST_007621,Low Risk/Stable,Silver,0.07693273
CUST_007622,Medium Risk,Silver,0.31696808
CUST_007623,Low Risk/Stable,Silver,0.101318575
CUST_007624,Medium Risk,Silver,0.23236956
CUST_007625,Low Risk/Stable,Silver,0.09079982
CUST_007626,Low Risk/Stable,Silver,0.1121663
CUST_007627,Low Risk/Stable,Silver,0.067439824
CUST_007628,Low Risk/Stable,Silver,0.08058833
CUST_007629,High Risk,Silver,0.5933803
CUST_007630,Low Risk/Stable,Silver,0.070598505
CUST_007631,Medium Risk,Silver,0.16255194
CUST_007632,Medium Risk,Silver,0.17180045
CUST_007633,Low Risk/Stable,Silver,0.14339532
CUST_007634,Low Risk/Stable,Silver,0.06875434
CUST_007635,Medium Risk,Silver,0.27480856
CUST_007636,Low Risk/Stable,Silver,0.11177052
CUST_007637,Medium Risk,Gold,0.24531727
CUST_007638,Low Risk/Stable,Silver,0.13637494
CUST_007639,Low Risk/Stable,Silver,0.115457445
CUST_007640,High Risk,Silver,0.43706137
CUST_007641,High Risk,Silver,0.5716673
CUST_007642,Low Risk/Stable,Platinum,0.099461034
CUST_007643,Medium Risk,Silver,0.38728175
CUST_007644,Medium Risk,Silver,0.25247663
CUST_007645,Low Risk/Stable,Silver,0.09828152
CUST_007646,Medium Risk,Silver,0.18297437
CUST_007647,High Risk,Gold,0.42862698
CUST_007648,Low Risk/Stable,Silver,0.096062854
CUST_007649,High Risk,Silver,0.43590835
CUST_007650,Medium Risk,Platinum,0.1970359
CUST_007651,High Risk,Silver,0.42925325
CUST_007652,High Risk,Silver,0.67393
CUST_007653,Low Risk/Stable,Silver,0.11948597
CUST_007654,Low Risk/Stable,Silver,0.11422704
CUST_007655,Medium Risk,Silver,0.34797344
CUST_007656,Medium Risk,Silver,0.3570939
CUST_007657,Low Risk/Stable,Platinum,0.07721412
CUST_007658,Medium Risk,Silver,0.34180298
CUST_007659,Medium Risk,Silver,0.23664925
CUST_007660,Low Risk/Stable,Silver,0.10783115
CUST_007661,Medium Risk,Silver,0.22680368
CUST_007662,Low Risk/Stable,Silver,0.12885419
CUST_007663,Low Risk/Stable,Silver,0.083431296
CUST_007664,Medium Risk,Silver,0.16952233
CUST_007665,Low Risk/Stable,Platinum,0.09426338
CUST_007666,Low Risk/Stable,Silver,0.06477554
CUST_007667,Medium Risk,Silver,0.37949872
CUST_007668,Low Risk/Stable,Platinum,0.10588372
CUST_007669,Low Risk/Stable,Gold,0.14235328
CUST_007670,Low Risk/Stable,Silver,0.07771292
CUST_007671,Low Risk/Stable,Platinum,0.1244434
CUST_007672,Low Risk/Stable,Silver,0.10278848
CUST_007673,Low Risk/Stable,Silver,0.0896301
CUST_007674,Low Risk/Stable,Silver,0.13661073
CUST_007675,High Risk,Silver,0.4890796
CUST_007676,Low Risk/Stable,Gold,0.09633698
CUST_007677,Low Risk/Stable,Silver,0.08172113
CUST_007678,Medium Risk,Platinum,0.16675372
CUST_007679,Low Risk/Stable,Silver,0.14674525
CUST_007680,High Risk,Silver,0.44942084
CUST_007681,Low Risk/Stable,Silver,0.10195465
CUST_007682,Medium Risk,Silver,0.3630677
CUST_007683,Low Risk/Stable,Platinum,0.14060907
CUST_007684,Low Risk/Stable,Silver,0.08138826
CUST_007685,Medium Risk,Silver,0.24204254
CUST_007686,Low Risk/Stable,Silver,0.055870257
CUST_007687,Low Risk/Stable,Platinum,0.13795614
CUST_007688,Low Risk/Stable,Silver,0.10613195
CUST_007689,Medium Risk,Silver,0.16956337
CUST_007690,Low Risk/Stable,Silver,0.10413081
CUST_007691,Medium Risk,Silver,0.37848505
CUST_007692,Medium Risk,Silver,0.31972632
CUST_007693,Low Risk/Stable,Silver,0.06292015
CUST_007694,Low Risk/Stable,Silver,0.1346836
CUST_007695,Low Risk/Stable,Silver,0.08766123
CUST_007696,Low Risk/Stable,Silver,0.0895689
CUST_007697,Low Risk/Stable,Silver,0.0628536
CUST_007698,Low Risk/Stable,Silver,0.05710682
CUST_007699,Low Risk/Stable,Platinum,0.13279226
CUST_007700,Low Risk/Stable,Silver,0.06806011
CUST_007701,Medium Risk,Silver,0.17898315
CUST_007702,Medium Risk,Silver,0.17282309
CUST_007703,Medium Risk,Silver,0.1651394
CUST_007704,Low Risk/Stable,Silver,0.09599433
CUST_007705,Low Risk/Stable,Silver,0.12222525
CUST_007706,Medium Risk,Silver,0.17858341
CUST_007707,Low Risk/Stable,Silver,0.08003991
CUST_007708,Medium Risk,Platinum,0.2124008
CUST_007709,Low Risk/Stable,Platinum,0.121024825
CUST_007710,Low Risk/Stable,Platinum,0.05756399
CUST_007711,High Risk,Gold,0.46959087
CUST_007712,Medium Risk,Platinum,0.22919782
CUST_007713,Low Risk/Stable,Gold,0.10225809
CUST_007714,Low Risk/Stable,Silver,0.093599066
CUST_007715,Medium Risk,Silver,0.29197168
CUST_007716,High Risk,Silver,0.638124
CUST_007717,Medium Risk,Silver,0.30284652
CUST_007718,High Risk,Silver,0.45438367
CUST_007719,Low Risk/Stable,Silver,0.13617471
CUST_007720,Low Risk/Stable,Silver,0.10405981
CUST_007721,Critical,Silver,0.7302328
CUST_007722,High Risk,Silver,0.40265647
CUST_007723,Low Risk/Stable,Silver,0.058097914
CUST_007724,Low Risk/Stable,Silver,0.1129163
CUST_007725,High Risk,Platinum,0.59786916
CUST_007726,Low Risk/Stable,Platinum,0.0789505
CUST_007727,Low Risk/Stable,Silver,0.07334239
CUST_007728,Low Risk/Stable,Gold,0.1389198
CUST_007729,Low Risk/Stable,Gold,0.09987203
CUST_007730,Medium Risk,Silver,0.19159691
